Guest_ID,Repeater
14801,1
16270,1
19187,1
16644,1
13753,1
10613,1
21353,1
18204,1
12474,1
13584,1
20526,1
21999,1
13869,1
11142,1
19019,1
15661,1
14363,1
15721,1
17853,1
15261,1
15694,1
12755,1
14706,1
11965,1
22446,1
12106,1
16661,1
14804,1
18388,1
21505,1
11109,1
12499,1
12146,1
17180,1
13977,1
10983,1
18410,1
17860,1
14648,1
12483,1
17467,1
12099,1
12456,1
19775,1
16771,1
13581,1
22409,1
10213,1
17353,1
18424,1
14564,1
11723,1
13340,1
11447,1
22319,1
15810,1
13140,1
15467,1
12002,1
15390,1
21848,1
12630,1
14863,1
11147,1
10952,1
10540,1
19091,1
11154,1
18501,1
22486,1
20822,1
15230,1
11151,1
14953,1
20930,1
18367,1
18996,1
13705,1
13337,1
10137,1
12846,1
19274,1
11131,1
16196,1
22340,1
10162,1
21443,1
10257,1
20229,1
12691,1
10502,1
14001,1
12683,1
14654,1
11179,1
12203,1
20130,1
13872,1
14206,1
14186,1
16141,1
17680,1
20626,1
19044,1
12156,1
15881,1
11326,1
19974,1
17100,1
17429,1
20994,1
21782,1
16089,1
20003,1
18101,1
13855,1
10777,1
11049,1
15379,1
13015,1
20264,1
15315,1
14297,1
18662,1
13940,1
17340,1
11626,1
18375,1
20088,1
12092,1
18303,1
13104,1
11961,1
13928,1
11091,1
16629,1
17797,1
13564,1
19289,1
20375,1
11502,1
15704,1
14889,1
22673,1
11034,1
15235,1
22472,1
11054,1
17704,1
21586,1
18763,1
12767,1
12868,1
16968,1
12710,1
20070,1
17760,1
21071,1
22159,1
20286,1
18651,1
14697,1
12735,1
20338,1
17518,1
22154,1
19872,1
16625,1
19574,1
20450,1
17795,1
13366,1
17485,1
12663,1
18547,1
16409,1
10669,1
10802,1
10704,1
13561,1
12748,1
10492,1
10862,1
15003,1
15310,1
11442,1
11559,1
14446,1
16237,1
10059,1
18678,1
12922,1
21409,1
22587,1
10713,1
11420,1
14750,1
11763,1
16547,1
10152,1
16963,1
13422,1
10640,1
18639,1
14810,1
11822,1
21546,1
11781,1
20013,1
13642,1
12318,1
19324,1
15900,1
16748,1
14890,1
19051,1
11651,1
18653,1
22252,1
12912,1
18659,1
20274,1
13374,1
10754,1
22015,1
18538,1
14318,1
16357,1
18573,1
22854,1
22813,1
14225,1
14623,1
10146,1
12327,1
20016,1
18918,1
12101,1
13776,1
15726,1
17885,1
21400,1
21081,1
22488,1
21849,1
21477,1
16618,1
17931,1
15065,1
20310,1
21544,1
15768,1
11233,1
10058,1
11478,1
15859,1
14429,1
16029,1
21754,1
19383,1
13138,1
21665,1
10497,1
11028,1
18247,1
16378,1
10891,1
18132,1
16149,1
18565,1
11600,1
13285,1
22758,1
13141,1
16834,1
21661,1
13074,1
15282,1
11176,1
19768,1
16135,1
12481,1
11378,1
18447,1
21828,1
11686,1
20170,1
10674,1
11244,1
20094,1
18512,1
20359,1
20878,1
10325,1
19229,1
18395,1
14908,1
22761,1
16824,1
13594,1
20191,1
11127,1
15986,1
20917,1
17506,1
12205,1
16279,1
19938,1
16363,1
20192,1
20651,1
17389,1
10183,1
22975,1
16434,1
21189,1
13757,1
10563,1
16308,1
20812,1
14321,1
21797,1
20705,1
14600,1
19049,1
14792,1
10379,1
15286,1
10074,1
11880,1
15418,1
12796,1
22970,1
20143,1
11136,1
19827,1
18537,1
12402,1
20183,1
22217,1
14489,1
16678,1
16937,1
18816,1
19772,1
20012,1
22531,1
11350,1
15730,1
10919,1
19714,1
15435,1
19910,1
20112,1
12993,1
13728,1
16652,1
12989,1
11303,1
22009,1
19830,1
12388,1
16981,1
19771,1
17103,1
10121,1
17473,1
16677,1
18798,1
13026,1
10203,1
18508,1
21721,1
14845,1
21493,1
20002,1
19645,1
17283,1
15488,1
17809,1
22206,1
19170,1
21241,1
19689,1
16828,1
18929,1
10364,1
18143,1
22022,1
17178,1
14966,1
13827,1
21517,1
13631,1
16802,1
19426,1
17033,1
10530,1
16119,1
21659,1
17658,1
13421,1
12569,1
10383,1
11322,1
15425,1
19898,1
16673,1
20437,1
20144,1
16382,1
22977,1
10824,1
18570,1
13683,1
15355,1
19785,1
21026,1
15433,1
22713,1
10178,1
12596,1
18122,1
20352,1
19697,1
21294,1
21948,1
12558,1
19441,1
17731,1
18626,1
12963,1
15882,1
20066,1
15815,1
12927,1
12385,1
14357,1
11637,1
19435,1
17002,1
17536,1
11400,1
10247,1
17013,1
17093,1
18852,1
15340,1
14578,1
20675,1
17235,1
21485,1
13381,1
20925,1
20607,1
20009,1
21731,1
22039,1
18352,1
15270,1
11190,1
19821,1
19023,1
17070,1
16145,1
15506,1
19499,1
11414,1
10099,1
17237,1
21034,1
18856,1
11780,1
10637,1
18068,1
17177,1
20113,1
18724,1
21145,1
20713,1
11413,1
13673,1
16686,1
19811,1
17104,1
12200,1
14173,1
15187,1
22901,1
19577,1
14255,1
13826,1
15013,1
15673,1
11334,1
19210,1
22213,1
12013,1
12475,1
22013,1
18862,1
18725,1
10691,1
22193,1
12268,1
15603,1
21714,1
10523,1
22123,1
11281,1
14554,1
17546,1
10293,1
18081,1
20857,1
10611,1
20342,1
18437,1
16102,1
17130,1
16521,1
15126,1
16803,1
13072,1
10393,1
22691,1
13492,1
20241,1
10417,1
22981,1
12971,1
21021,1
10136,1
12658,1
17873,1
13606,1
20640,1
21060,1
17590,1
21321,1
22770,1
13378,1
18415,1
10504,1
15260,1
20742,1
10007,1
18587,1
11451,1
18938,1
11700,1
21181,1
18224,1
15722,1
16473,1
19117,1
19200,1
12728,1
13410,1
18287,1
22131,1
10897,1
12491,1
15507,1
11562,1
11402,1
10489,1
19927,1
20006,1
10065,1
13339,1
21308,1
14773,1
12857,1
11168,1
22490,1
21155,1
14735,1
15450,1
14182,1
16589,1
22266,1
20814,1
12563,1
19338,1
13695,1
12610,1
10974,1
10045,1
14657,1
21933,1
14964,1
13766,1
19925,1
17481,1
12346,1
19002,1
21104,1
20905,1
19996,1
12413,1
13233,1
14711,1
18604,1
19864,1
21982,1
18602,1
17357,1
20635,1
20394,1
20267,1
10168,1
11134,1
15175,1
18664,1
22650,1
20284,1
11462,1
21042,1
10169,1
14503,1
12003,1
14702,1
17029,1
16498,1
21965,1
16688,1
22330,1
18321,1
20692,1
13807,1
12870,1
10968,1
15801,1
10882,1
14377,1
22546,1
19436,1
13647,1
20936,1
18845,1
14979,1
18421,1
19648,1
19680,1
19453,1
19288,1
22074,1
12151,1
14011,1
17490,1
15648,1
15166,1
20356,1
18456,1
15129,1
20086,1
17883,1
16294,1
20785,1
12957,1
10644,1
18896,1
21699,1
15383,1
11126,1
13898,1
13863,1
22201,1
20825,1
15243,1
20072,1
10357,1
12185,1
11587,1
15397,1
10804,1
19722,1
16313,1
16632,1
18940,1
13342,1
10244,1
15695,1
16605,1
11898,1
20292,1
15169,1
10812,1
13542,1
18429,1
14728,1
14573,1
16387,1
17796,1
13688,1
11399,1
16482,1
19139,1
10895,1
17511,1
11392,1
18931,1
13997,1
16356,1
19769,1
15117,1
13852,1
18870,1
14369,1
12155,1
17418,1
19479,1
18269,1
17011,1
10110,1
22028,1
21831,1
22559,1
21023,1
16005,1
17415,1
13230,1
15885,1
19159,1
10432,1
15746,1
17999,1
22076,1
14585,1
14696,1
18397,1
16935,1
15062,1
12136,1
11207,1
15394,1
15131,1
22368,1
15649,1
14221,1
20078,1
14027,1
21750,1
19533,1
13261,1
19660,1
11173,1
18597,1
16995,1
12183,1
15733,1
11674,1
22437,1
13775,1
10513,1
11325,1
19762,1
22874,1
13450,1
11175,1
12261,1
20573,1
22833,1
14382,1
14261,1
13771,1
15525,1
17985,1
11320,1
12206,1
16055,1
14005,1
19528,1
15991,1
11835,1
15259,1
16841,1
16827,1
13417,1
14666,1
18311,1
15094,1
12888,1
22938,1
22177,1
19982,1
11000,1
15035,1
17095,1
14420,1
10924,1
13288,1
12229,1
19879,1
21324,1
16208,1
13058,1
15048,1
21344,1
13905,1
16309,1
12460,1
17928,1
14981,1
19352,1
13111,1
12657,1
17323,1
16426,1
14310,1
11942,1
11688,1
12525,1
17207,1
16731,1
20734,1
19932,1
17952,1
14515,1
12612,1
20523,1
22222,1
14651,1
15557,1
22129,1
15458,1
22842,1
12333,1
10687,1
20789,1
20321,1
12550,1
19113,1
16891,1
12259,1
22093,1
20281,1
13453,1
10966,1
11328,1
15660,1
13839,1
16611,1
21955,1
21854,1
15413,1
15743,1
12105,1
22608,1
15635,1
18654,1
14403,1
12177,1
11353,1
16443,1
16122,1
18023,1
21345,1
11111,1
11983,1
13833,1
15996,1
22921,1
16394,1
11396,1
11815,1
12732,1
22137,1
14476,1
14194,1
19635,1
16713,1
12675,1
16775,1
21444,1
21898,1
10227,1
17990,1
12874,1
13101,1
10312,1
12603,1
16379,1
17047,1
13333,1
11318,1
11854,1
16028,1
21027,1
15136,1
22448,1
12297,1
13039,1
12272,1
22858,1
20035,1
13788,1
22956,1
17977,1
19411,1
17838,1
21774,1
17565,1
19581,1
14958,1
17744,1
22251,1
19851,1
16877,1
17370,1
14268,1
17875,1
17810,1
10972,1
15818,1
16584,1
19181,1
17086,1
10388,1
11512,1
11499,1
19857,1
22764,1
11984,1
16341,1
22724,1
15374,1
18637,1
14337,1
13426,1
18469,1
16912,1
13731,1
18873,1
20988,1
22654,1
14798,1
20616,1
13853,1
12123,1
17711,1
21917,1
10449,1
20699,1
13808,1
18430,1
16362,1
13696,1
15625,1
17486,1
18968,1
10917,1
15451,1
17665,1
15316,1
20305,1
22011,1
15193,1
17154,1
20666,1
20508,1
15896,1
11940,1
19859,1
16643,1
13892,1
22256,1
10327,1
22690,1
20723,1
16961,1
20405,1
21343,1
18076,1
13278,1
21362,1
16206,1
11345,1
16085,1
15130,1
12201,1
15224,1
21796,1
21174,1
20328,1
10365,1
19850,1
10575,1
19767,1
20724,1
10375,1
10249,1
21255,1
20766,1
13469,1
10092,1
10404,1
19320,1
22642,1
13881,1
17049,1
19676,1
20520,1
17367,1
13395,1
14829,1
19369,1
11727,1
20832,1
16199,1
19465,1
16656,1
16969,1
11357,1
17234,1
13112,1
17247,1
14888,1
10254,1
13703,1
11152,1
10940,1
19433,1
22294,1
14022,1
19039,1
19355,1
18767,1
11742,1
17355,1
22593,1
12849,1
20416,1
11610,1
17733,1
21823,1
14671,1
13266,1
11312,1
12471,1
10633,1
14511,1
12805,1
13603,1
12579,1
14203,1
12338,1
22644,1
16003,1
16280,1
15428,1
13862,1
12991,1
17436,1
17973,1
14957,1
18425,1
21908,1
15073,1
20089,1
17244,1
18046,1
22384,1
17828,1
14815,1
10735,1
18200,1
12476,1
19143,1
18181,1
20764,1
19763,1
19335,1
12943,1
14856,1
10043,1
13730,1
14351,1
19354,1
13620,1
18949,1
12999,1
22978,1
10038,1
22414,1
21016,1
22983,1
16820,1
11988,1
16657,1
10233,1
17143,1
17098,1
15905,1
21093,1
12215,1
10562,1
13252,1
19342,1
16928,1
18681,1
13937,1
10421,1
15247,1
12608,1
22934,1
22273,1
12966,1
14170,1
11932,1
19260,1
16807,1
19329,1
10592,1
15318,1
18864,1
16648,1
21402,1
10294,1
18390,1
10079,1
21806,1
10863,1
22226,1
12400,1
12719,1
15922,1
22596,1
19545,1
19966,1
15440,1
12470,1
21905,1
20366,1
17652,1
12017,1
19692,1
12068,1
13884,1
20110,1
14712,1
20211,1
22693,1
11530,1
17678,1
18511,1
10723,1
22697,1
17205,1
11185,1
18233,1
10026,1
22797,1
10360,1
11426,1
11794,1
19266,1
10303,1
10055,1
15264,1
20495,1
22374,1
13801,1
20756,1
10042,1
15982,1
19037,1
14098,1
17649,1
14383,1
19550,1
18309,1
22821,1
20511,1
11761,1
14661,1
18338,1
11789,1
20595,1
18166,1
14945,1
12618,1
14687,1
17802,1
11922,1
18371,1
13170,1
17183,1
12347,1
17052,1
20968,1
11658,1
10023,1
16505,1
10949,1
18883,1
13464,1
14486,1
22117,1
15617,1
12890,1
17342,1
10451,1
12219,1
13459,1
18116,1
20794,1
17527,1
22196,1
15943,1
21355,1
13051,1
15632,1
18167,1
19863,1
20260,1
17147,1
17056,1
13435,1
11260,1
20629,1
13253,1
18212,1
16836,1
16099,1
12797,1
18131,1
18939,1
15384,1
22504,1
14952,1
20119,1
13945,1
10652,1
19596,1
22525,1
17946,1
13429,1
17878,1
17679,1
20771,1
16381,1
13132,1
19272,1
14575,1
14617,1
16010,1
17407,1
16420,1
21495,1
13633,1
18306,1
15027,1
13063,1
15866,1
17799,1
22000,1
20242,1
12087,1
11913,1
13666,1
15620,1
15072,1
14795,1
20951,1
21040,1
16316,1
17471,1
14843,1
11747,1
16614,1
14681,1
12307,1
15353,1
12051,1
12264,1
19880,1
11122,1
20343,1
17203,1
20426,1
19428,1
10871,1
10789,1
11224,1
16866,1
17027,1
21903,1
11690,1
20613,1
10359,1
21238,1
17395,1
10626,1
15152,1
15865,1
14399,1
19636,1
13930,1
20207,1
15645,1
11031,1
19615,1
10226,1
21768,1
19067,1
21516,1
15717,1
20393,1
17333,1
14323,1
10833,1
13529,1
20185,1
15813,1
18668,1
10681,1
19923,1
14445,1
16757,1
13169,1
15916,1
13634,1
15832,1
18042,1
13477,1
17064,1
19473,1
21157,1
20172,1
21595,1
11023,1
20921,1
20075,1
13651,1
13186,1
17089,1
13667,1
12015,1
19414,1
21137,1
18528,1
10678,1
21720,1
20488,1
21103,1
14906,1
20604,1
16423,1
20746,1
16061,1
20032,1
18619,1
21190,1
20522,1
18601,1
22796,1
22553,1
14915,1
11010,1
15499,1
18244,1
22387,1
21969,1
16651,1
16984,1
14478,1
16049,1
10407,1
17173,1
14131,1
22847,1
13147,1
16518,1
11915,1
13468,1
21668,1
16527,1
18882,1
16814,1
21524,1
13868,1
12727,1
14286,1
18669,1
17196,1
13155,1
10102,1
13685,1
12145,1
19685,1
10119,1
15268,1
20550,1
21636,1
21985,1
12181,1
12515,1
13318,1
22033,1
14015,1
21713,1
13632,1
20434,1
15351,1
15335,1
14147,1
17641,1
22278,1
11870,1
19102,1
10886,1
18757,1
11838,1
16533,1
16599,1
17246,1
10535,1
10263,1
21822,1
21420,1
15173,1
21845,1
12970,1
15185,1
16157,1
14580,1
21364,1
17036,1
19219,1
12422,1
15598,1
18227,1
11180,1
17955,1
10965,1
16707,1
20600,1
16908,1
22669,1
19074,1
10666,1
17922,1
13457,1
12450,1
13623,1
12699,1
12480,1
19761,1
21475,1
17051,1
13655,1
18518,1
16159,1
17016,1
11277,1
14230,1
15487,1
10239,1
17819,1
15983,1
20353,1
16430,1
21427,1
19077,1
15571,1
13774,1
13275,1
15792,1
18480,1
13740,1
19604,1
17179,1
11169,1
21997,1
17059,1
12848,1
10265,1
22933,1
10599,1
22911,1
19379,1
20468,1
21579,1
17831,1
21109,1
13172,1
10999,1
16142,1
10668,1
10757,1
10208,1
20095,1
13947,1
20528,1
20512,1
14126,1
20302,1
15973,1
22851,1
14647,1
15454,1
22407,1
16579,1
18645,1
22020,1
16048,1
20331,1
12061,1
13734,1
18778,1
16574,1
10531,1
16958,1
18599,1
16328,1
14874,1
20590,1
13927,1
11332,1
21359,1
18809,1
19472,1
17724,1
22282,1
22395,1
21937,1
13901,1
14622,1
19876,1
12820,1
16009,1
18536,1
18051,1
22948,1
22540,1
15050,1
22715,1
17447,1
22773,1
14517,1
17096,1
17983,1
14319,1
20841,1
14392,1
18162,1
12587,1
21153,1
17732,1
18002,1
17954,1
17793,1
21357,1
15449,1
16729,1
16405,1
17557,1
20576,1
13993,1
19137,1
16784,1
20898,1
19300,1
16994,1
10971,1
17267,1
17502,1
11496,1
22014,1
15850,1
14569,1
11804,1
14317,1
17541,1
13199,1
20828,1
17403,1
14415,1
11446,1
19870,1
16746,1
11225,1
15358,1
15734,1
18020,1
17707,1
16481,1
15357,1
21979,1
21230,1
14942,1
18628,1
17493,1
10077,1
12926,1
22457,1
22296,1
18854,1
14824,1
19504,1
17520,1
16819,1
14571,1
22855,1
13161,1
20254,1
10828,1
17362,1
13574,1
18094,1
12234,1
12361,1
11931,1
20044,1
19423,1
17742,1
19108,1
11758,1
10210,1
22993,1
20804,1
20454,1
16641,1
10679,1
14542,1
11837,1
11393,1
19818,1
18341,1
12302,1
19646,1
11388,1
15592,1
20555,1
12794,1
21532,1
16610,1
10426,1
13061,1
17409,1
12803,1
11308,1
13822,1
17653,1
18117,1
14993,1
18362,1
12465,1
22225,1
20481,1
15056,1
12631,1
17181,1
19779,1
14721,1
19328,1
10472,1
12661,1
20308,1
16645,1
18198,1
11812,1
22056,1
21499,1
10217,1
21518,1
15698,1
14127,1
17301,1
10390,1
22085,1
20973,1
17219,1
22043,1
18448,1
17302,1
11985,1
10595,1
13741,1
15550,1
18113,1
18262,1
20644,1
19151,1
20937,1
11410,1
17575,1
19351,1
14649,1
12325,1
12084,1
12367,1
17252,1
18455,1
13224,1
18773,1
16671,1
21725,1
11095,1
13502,1
12426,1
11558,1
17197,1
22163,1
15593,1
18923,1
19097,1
15538,1
21867,1
17451,1
20475,1
21748,1
12649,1
22689,1
16716,1
20681,1
18072,1
15657,1
14707,1
22232,1
11526,1
12463,1
13070,1
18815,1
14479,1
10761,1
18457,1
22731,1
20763,1
16016,1
10498,1
21147,1
14601,1
18783,1
10609,1
22515,1
11078,1
21368,1
11235,1
21654,1
17110,1
10329,1
16608,1
16422,1
16524,1
13307,1
19212,1
13000,1
15349,1
12406,1
18871,1
17248,1
20990,1
11528,1
18289,1
19782,1
10810,1
14223,1
13674,1
15422,1
14603,1
16815,1
11753,1
19205,1
15002,1
18636,1
15016,1
10822,1
15189,1
22944,1
15901,1
13708,1
11823,1
16970,1
22491,1
12892,1
21842,1
16045,1
18497,1
12310,1
18467,1
15535,1
22322,1
20033,1
18037,1
11050,1
13354,1
17688,1
14035,1
11412,1
12374,1
20926,1
22567,1
19402,1
13758,1
13097,1
21432,1
14472,1
10173,1
18919,1
22344,1
15448,1
21737,1
18787,1
17696,1
17361,1
13635,1
17906,1
15618,1
22649,1
19298,1
18983,1
14007,1
16798,1
19755,1
10663,1
20732,1
17823,1
11046,1
20203,1
12192,1
17492,1
15913,1
16040,1
14667,1
16598,1
14639,1
18697,1
17422,1
18735,1
18959,1
12442,1
20710,1
14338,1
21250,1
16813,1
18646,1
11056,1
12362,1
15886,1
21309,1
18272,1
10016,1
22990,1
21037,1
12279,1
17491,1
14362,1
10539,1
17695,1
16691,1
21607,1
22034,1
22010,1
17386,1
12910,1
17145,1
13836,1
12761,1
17849,1
12822,1
12793,1
14405,1
13841,1
19706,1
19805,1
17781,1
20837,1
19007,1
20230,1
10918,1
21242,1
19059,1
17347,1
22145,1
12741,1
14892,1
16911,1
19517,1
18334,1
13336,1
22096,1
11484,1
11642,1
18885,1
22175,1
22398,1
10908,1
19670,1
20628,1
22744,1
13762,1
10593,1
14959,1
20752,1
13437,1
10627,1
15846,1
15109,1
21467,1
12267,1
21918,1
20504,1
18405,1
14991,1
14285,1
18721,1
16975,1
12305,1
21414,1
13431,1
16299,1
14983,1
19240,1
15496,1
18995,1
12765,1
13882,1
17950,1
11991,1
11662,1
14916,1
20849,1
10435,1
14507,1
11404,1
16494,1
13709,1
16433,1
12718,1
16171,1
21446,1
10361,1
16848,1
14886,1
10719,1
22663,1
11379,1
17131,1
18944,1
16786,1
19841,1
14982,1
22728,1
18022,1
19823,1
10413,1
22121,1
20652,1
13303,1
16472,1
11409,1
13590,1
20354,1
13576,1
21236,1
12257,1
17170,1
10103,1
21463,1
11459,1
11888,1
12420,1
18726,1
18589,1
12582,1
15956,1
19455,1
15869,1
17748,1
19309,1
13062,1
17945,1
19943,1
17757,1
16274,1
17588,1
17230,1
14995,1
22890,1
17393,1
19218,1
13524,1
17636,1
15475,1
15133,1
17886,1
15091,1
13966,1
17387,1
16596,1
17020,1
22987,1
12758,1
21013,1
19020,1
21394,1
16650,1
20160,1
12486,1
15966,1
10084,1
19671,1
18905,1
20499,1
12673,1
19736,1
17075,1
17295,1
20735,1
16817,1
22089,1
10989,1
12344,1
15494,1
12473,1
10709,1
15647,1
11482,1
18314,1
13871,1
10764,1
17673,1
19487,1
14177,1
13724,1
20614,1
22896,1
18019,1
17427,1
11565,1
19297,1
16335,1
17216,1
17607,1
18189,1
15011,1
11500,1
13692,1
22104,1
13008,1
16700,1
22380,1
18458,1
19280,1
15252,1
18391,1
19770,1
11721,1
10798,1
21186,1
11085,1
21007,1
21526,1
20730,1
16796,1
21709,1
22168,1
17756,1
15585,1
14776,1
16859,1
22364,1
17201,1
20069,1
14956,1
14234,1
16566,1
16023,1
22007,1
19400,1
10463,1
21227,1
13738,1
10612,1
20449,1
17717,1
15038,1
18545,1
13547,1
13043,1
13858,1
16165,1
22516,1
11805,1
15822,1
20517,1
17504,1
17310,1
10018,1
17058,1
19737,1
16811,1
14763,1
11631,1
12130,1
16973,1
21024,1
10132,1
18846,1
16615,1
21168,1
17654,1
10532,1
11516,1
20960,1
16772,1
10857,1
14621,1
11853,1
14722,1
19119,1
12231,1
13652,1
20398,1
17552,1
19971,1
18631,1
19709,1
17909,1
13889,1
17834,1
15417,1
18326,1
22632,1
12487,1
15245,1
20220,1
21940,1
17078,1
11784,1
10456,1
22417,1
19495,1
15953,1
19083,1
20676,1
12516,1
18240,1
21039,1
10580,1
11389,1
15606,1
15671,1
14033,1
17394,1
10229,1
22493,1
19155,1
11273,1
11830,1
12593,1
13428,1
13164,1
17578,1
19252,1
12877,1
14222,1
22062,1
19432,1
22716,1
10445,1
20592,1
14737,1
20950,1
14922,1
19901,1
21044,1
10282,1
16470,1
13687,1
12978,1
21683,1
18650,1
12454,1
10839,1
15486,1
14105,1
20521,1
21295,1
18152,1
14466,1
14176,1
18489,1
21035,1
11975,1
15482,1
18910,1
22394,1
22627,1
17242,1
12949,1
15821,1
22295,1
14669,1
13737,1
16365,1
20128,1
15177,1
15137,1
12041,1
16273,1
18176,1
10161,1
21863,1
15588,1
17065,1
18157,1
12275,1
14802,1
19362,1
18647,1
11707,1
16218,1
13802,1
18075,1
19390,1
21134,1
21041,1
16193,1
14298,1
18202,1
13672,1
21307,1
22371,1
19141,1
14156,1
10584,1
15325,1
15854,1
10758,1
13091,1
14536,1
21322,1
11411,1
18451,1
15190,1
15256,1
15664,1
16267,1
19281,1
20866,1
20507,1
15752,1
10345,1
10167,1
20715,1
14645,1
12210,1
19194,1
20318,1
12807,1
15551,1
10474,1
12553,1
21377,1
18057,1
13024,1
15968,1
12879,1
21627,1
18392,1
22790,1
17072,1
17003,1
12199,1
19466,1
17713,1
21883,1
10333,1
19892,1
14480,1
14547,1
19937,1
15993,1
20574,1
16020,1
20290,1
17379,1
21170,1
17851,1
12005,1
20215,1
16350,1
19819,1
13558,1
21510,1
15829,1
16139,1
22467,1
14100,1
13537,1
22976,1
20776,1
10248,1
19103,1
14595,1
19940,1
10732,1
17621,1
11497,1
13837,1
19904,1
16217,1
21175,1
20337,1
21398,1
21678,1
20910,1
20248,1
11133,1
21290,1
17780,1
12250,1
19064,1
14583,1
14607,1
17709,1
17513,1
12594,1
14872,1
21483,1
11495,1
22170,1
20017,1
15205,1
11628,1
10330,1
18718,1
16888,1
14228,1
15052,1
10134,1
12351,1
19225,1
10441,1
22836,1
12617,1
21581,1
16711,1
13436,1
